id,genre,prompt_name,reference_summary,generated_summary,source_length_chars,generated_length_words,reference_length_words
22508472,business,bullet_points_strict,"Industrial production in China recorded a smaller-than-expected rise in April, underlining worries that the economy may be losing steam.","China's economy expanded at an annual rate of 7.7% in the first three months of the year, down from 7.7% in the previous quarter.",1395,24,19
12570045,business,bullet_points_strict,"If you spent $9bn a year on research and development and employed 900 of the world's top computer scientists to come up with new ideas, what would you expect in return?",Microsoft's XBox Kinect system - which turns a player's body into a games controller - has racked up 8m sales.,5040,20,31
40213181,politics,bullet_points_strict,It has been a dramatic night that has confounded expectations of political parties and commentators.,"Labour, Conservatives, Plaid Cymru, Plaid Cymru, Plaid Cymru, Plaid Cymru, Plaid Cymru, Plaid Cymru, Plaid Cymru, Plaid Cymru",2886,18,15
32610327,politics,bullet_points_strict,People are voting across Merseyside in the general and local council elections.,Voters in Merseyside have been able to cast their ballots for the upcoming general election.,321,15,12
31111562,tech,bullet_points_strict,"A large billboard has been puzzling residents of a County Down town, and commuters on the main route between Bangor and Belfast.",A massive billboard has been erected at a church in County Down in support of a teenager who was diagnosed with cancer.,2267,22,22
36628793,politics,bullet_points_strict,Tens of thousands of people have joined the Pride parade through central London.,London's Pride parade has gathered in Trafalgar Square to mark the centenary of the shootings in Orlando.,3290,17,13
37585804,business,bullet_points_strict,"Hundreds of aerospace jobs could be lost if a factory is forced to ""significantly downsize"" or close, it has been claimed.","A helicopter manufacturer has said it is ""no longer a sustainable business"" after Leonardo's decision to close its Yeovil branch.",1267,20,21
32231034,tech,bullet_points_strict,"A man accused of kidnapping his partner allegedly drove at a police officer who tried to save her, a court has heard.",A man has denied kidnapping and assaulting a woman in east Belfast.,1701,12,22
39920686,politics,bullet_points_strict,Declassified documents reveal concerns of the UK government 60 years ago that Rockall could become a base for spying on a missile test site.,Nato documents reveal the UK government's decision to set up a guided missile range in the Outer Hebrides.,1783,18,24
39680509,entertainment,bullet_points_strict,The artist who created the album cover for The Beatles' Sgt Pepper album has been given a top honour in the band's home city.,Liverpool's most famous artist has been honoured with a Citizen of Honour award.,1538,13,24
19962775,politics,bullet_points_strict,Generation of electricity and heat from plant material is listed in the suite of renewable energy technologies that the UK governments think can help deliver 15% of the nations' energy consumption by 2020.,"Bioenergy is a key part of the UK's strategy for decarbonising the energy mix, says the government.",5364,17,33
32327177,politics,bullet_points_strict,The International Monetary Fund has today highlighted the challenge to be faced by the next government in returning the public finances to balance.,The International Monetary Fund (IMF) has warned that the next government may be forced to increase taxes or cut spending a bit more than planned.,1917,25,23
34356851,tech,bullet_points_strict,BBC newsreader Sophie Raworth is to be part of Watchdog's new presenting team.,Two former BBC presenters have joined the new line-up of Watchdog.,1077,11,13
36794901,tech,bullet_points_strict,A man who described himself in court as looking like John Travolta has been found guilty of the rape and murder of a teenager 34 years ago.,A former tiler has been jailed for life for murdering a schoolgirl.,2980,12,27
21041587,business,bullet_points_strict,"The BBC generated more than £8bn for the UK economy in 2011-12, almost twice its licence fee spend.","The BBC's spending on licence money is'multiplied' as it ripples through the economy from region to region and sector to sector, according to a new report.",2456,26,18
33322212,politics,bullet_points_strict,The US has said that it will resume aid to the military in Bahrain.,"Bahrain's government has lifted restrictions on the release of political prisoners, the US has said.",1713,15,14
18532395,business,bullet_points_strict,"A signed Beatles ticket from a concert in Norfolk in 1963 is expected to fetch up to £2,000 at auction in London.",The Beatles have sold a ticket to a gig at the Grosvenor Theatre in Norwich.,626,15,22
34667481,politics,bullet_points_strict,"Too many of the most vulnerable young people in England are ""cut adrift when they need help the most"", says the head of a powerful committee of MPs.","The quality and cost of care leavers' support is ""unacceptable"" in some local authorities, MPs say.",3089,16,28
32120583,politics,bullet_points_strict,"Teachers should ignore rules on promoting ""fundamental British values"", a teachers' union conference has heard.","Teachers should disengage from a requirement for schools to promote ""fundamental British values"", a head teacher has warned.",3146,18,15
30996686,politics,bullet_points_strict,"David Oyelowo has defended fellow British actor and friend, Benedict Cumberbatch, for using the term ""coloured"" during an interview.","Actor David Oyelowo says he thinks Benedict Cumberbatch's use of the word 'coloured' is ""disingenuous"".",2670,15,19
39248779,business,bullet_points_strict,"People with dementia and learning difficulties are being detained in care without checks due to a 'failing' law, the Law Commission has said.","The current system of deprivation of liberty in care homes and hospitals in England is not working, the Law Commission has said.",4102,22,23
14761190,entertainment,bullet_points_strict,An actress who appeared in the Oscar-winning film Slumdog Millionaire is to attend a special screening of the movie in Kingussie later.,Slumdog Millionaire is to be shown at the Kingussie Film Festival on Friday.,653,13,22
28349706,politics,bullet_points_strict,"A leaked report into the so-called ""Trojan Horse"" plot has found evidence there was an agenda to introduce ""an intolerant and aggressive Islamist ethos"" into some Birmingham schools.","The government's ""Trojan Horse"" letter to Birmingham schools was a hoax, it has emerged.",4868,14,28
37720369,politics,bullet_points_strict,A power cut left Venezuela's parliament in the dark as it discussed a law dedicated to the energy sector.,"Opposition MPs have suspended a parliament session in the capital, Caracas, after the country's energy sector was hit by power cuts.",1333,21,19
32354222,politics,bullet_points_strict,Argentina has begun legal proceedings against three British and two US companies for drilling oil near the Falkland Islands.,The Argentine government says it intends to prosecute five British oil companies in the Falkland Islands.,3021,16,19
27579235,politics,bullet_points_strict,"French President Francois Hollande has said the EU must reform and scale back its power, amid a surge in support for Eurosceptic and far-right parties.","Europe must be simple, clear, to be effective where it is needed and to withdraw from where it is not necessary"", says Francois Hollande.",5370,24,25
32129312,politics,bullet_points_strict,"David Cameron was ""wilfully dishonest"" when he pledged to cap immigration to the tens of thousands, UKIP leader Nigel Farage has said.","UKIP leader Nigel Farage has called for a ""return to normality"" after a blustery press conference in Dover.",4981,18,22
36710731,politics,bullet_points_strict,"There should be a vote in the House of Commons on replacing Trident before the summer recess, Theresa May has said.","Theresa May has said it would be ""sheer madness"" to give up Britain's nuclear deterrent if she is elected leader of the Conservatives.",3946,23,21
27591562,entertainment,bullet_points_strict,Actor Sir Christopher Lee is marking his 92nd birthday by releasing an album of heavy metal cover versions.,"Actor Sir Christopher Lee has released a new album, titled Metal Knight.",1541,12,18
35998405,politics,bullet_points_strict,Labour's Barry Coppinger has been re-elected as Cleveland Police and Crime Commissioner.,The Conservative candidate for the Cleveland Constabulary seat has been re-elected.,562,11,12
36783979,entertainment,bullet_points_strict,The Queen has been spotted having an evening meal at an Edinburgh pub.,The Queen and her companions have sat down at a restaurant in Edinburgh.,946,13,13
35858101,politics,bullet_points_strict,Prime Minister David Cameron will later attempt to halt the civil war in his party caused by Iain Duncan Smith's resignation from the cabinet.,"David Cameron is expected to reaffirm his commitment to ""compassionate Conservatism"" following the resignation of Tory leader Tim Duncan Smith.",5020,20,24
38469828,entertainment,bullet_points_strict,Disney has become the first film studio to take $7bn (Â£5.7bn) in global ticket sales for 2016.,Disney has become a household name in the US - and it's not just Disney that's making a comeback.,454,19,17
33896209,politics,bullet_points_strict,Canadian Prime Minister Stephen Harper has announced plans to track foreign homeownership and raised the possibility of eventually enacting limits on buying.,Canadian Prime Minister Justin Trudeau has said he wants to make sure foreign non-resident buyers aren't driving up the cost of real estate.,1509,23,22
39220755,entertainment,bullet_points_strict,"People who have been flocking to Fife to see a whale which has been breaching in the Firth of Forth are being warned from ""making any attempts to approach or actively pursue"" it.",A humpback whale has been spotted on the Forth estuary.,1494,10,33
34243809,entertainment,bullet_points_strict,"Organisers of the Miss America pageant have apologised to actress Vanessa Williams, 32 years after she was forced to hand back her title.",Miss America Helen Williams has apologised for resigning from the pageant.,2389,11,23
30358562,entertainment,bullet_points_strict,British artists have scooped several nominations for the 2015 Grammys.,Singer Sam Smith has been nominated for a Grammy for his song Stay With Me.,310,15,10
40396901,entertainment,bullet_points_strict,Millions of Muslims all around the world will be celebrating Eid al-Fitr this week to mark the end of Ramadan.,Eid al-Fitr is celebrated on Sunday evening.,2049,7,20
30814192,entertainment,bullet_points_strict,A tweet from One Direction's Louis Tomlinson to Harry Styles has become the second most retweeted post of all time.,Harry Styles has been retweeted more than a million times.,676,10,20
39144005,entertainment,bullet_points_strict,A country pub saved from closure after villagers stepped in to buy it has been named national pub of the year.,A pub in a rural village has been voted the best pub in the UK.,1223,15,21
32282102,entertainment,bullet_points_strict,"Vin Diesel sang, Channing Tatum danced and Zac Efron showed off his abs, yes - again, at the 2015 MTV Movie Awards.",Star Efron has won the Oscars for his role as the late Chris Kyle in American Sniper.,1956,17,22
38358729,entertainment,bullet_points_strict,Two men have been assaulted by an armed gang in south Belfast.,"Two men have been arrested after a gang armed with a knife, hammer and batons attacked a house in Glasgow.",432,20,12
35182226,entertainment,bullet_points_strict,A man has been stabbed to death in Mottingham in the early hours of Boxing Day.,A man has been arrested on suspicion of murder after a man was found dead in a street.,378,18,16
19032928,entertainment,bullet_points_strict,"Coronation Street and Keeping up Appearances actor Geoffrey Hughes has died aged 68, his agent has said.","Geoffrey Hughes, who played Eddie Yeats in Coronation Street, has died at the age of 84.",1915,16,17
36836957,entertainment,bullet_points_strict,A 1969 Led Zeppelin session for the BBC that was thought to have been lost when archives were wiped has been recovered from a recording made by a fan.,"Led Zeppelin have released a remastered version of their 1971 album, The Complete BBC Sessions.",1128,15,29
39091271,entertainment,bullet_points_strict,A man has been arrested after a car was stolen with two young children inside.,A man has been arrested on suspicion of stealing a car from a woman and two children.,335,17,15
30278082,entertainment,bullet_points_strict,"The number of empty shops on Scotland's high streets has fallen in the past year, according to a new report.","Scotland's town vacancy rates have fallen by more than a third in the last three years, according to a new study.",1964,21,20
40875640,entertainment,bullet_points_strict,"Three different 999 services had to be stood down after a ""body in the water"" turned out to be a bronze sculpture.","A ""body"" has been found in a river after a ""body"" was spotted in the water.",1659,16,22
29713830,entertainment,bullet_points_strict,A Royal Navy chef has spent hours melting chocolate buttons to create a small fleet of ships in commemoration of the Battle of Trafalgar.,Hundreds of replica cannonballs have been created to mark the 209th anniversary of the Battle of Trafalgar.,378,17,24
35943076,entertainment,bullet_points_strict,"The owner of a cat which visits a supermarket every day, has had to ask people to stop feeding his pet because he was putting on weight.",A dog who eats a lot of treats at a supermarket has been found to be overweight.,933,17,27
30392522,entertainment,bullet_points_strict,YouTube star Connor Franta has revealed to his fans that he is gay.,Connor Franta has revealed that he's gay.,2534,7,13
36939395,entertainment,bullet_points_strict,Snakes on planes are old hat - it's zombies on trains you need to worry about this year.,"'Train to Busan' stars Gong Yoo, Gong Yoo's estranged daughter and actor Gong Yoo.",3806,14,18
36892967,entertainment,bullet_points_strict,"Musician Koffi Olomide has been taken into custody in the Democratic Republic of Congo, days after he was deported from Kenya for allegedly kicking one of his dancers at an airport in Nairobi.",Congolese rumba singer Olomide has been deported from Kenya to DR Congo.,1074,12,33
36338244,entertainment,bullet_points_strict,Celtic have appointed Brendan Rodgers as their new manager.,"Brendan Rodgers says he will ""give everything he has"" to bring Celtic to the top of the Scottish Premiership.",3712,19,9
36939619,entertainment,bullet_points_strict,Rapper Kanye West has declared he wants to work with Ikea on a new range of furniture.,"Kanye West says he wants to create a ""minimalist apartment"" inside a college dorm.",2320,14,17
37822094,entertainment,bullet_points_strict,A female polar bear at a Scottish zoo has been temporarily put off limits to visitors as a precaution in case she is pregnant.,"Polar bear cubs are likely to be born in December or January, according to the Royal Zoological Society of Scotland.",739,20,24
34696691,entertainment,bullet_points_strict,The death of a man who twice apparently jumped from a building has been referred to the Independent Police Complaints Commission.,A man has died after falling from a building in Nottingham.,369,11,21
39913154,entertainment,bullet_points_strict,A person has been taken to hospital by air ambulance following a serious crash on a major road in Monmouthshire.,A patient has been taken to Bristol Royal Infirmary after a crash in Monmouthshire.,305,14,20
35709407,entertainment,bullet_points_strict,"Once upon a time, there was a bedtime story - and it was the start of a long career for TV and film producer Mike Young.","SuperTed is a story about a Cardiff City fan, Mike Young, who has created a feature-length animated feature film.",3507,19,26
35851500,entertainment,bullet_points_strict,"Nineteen people have been killed after a bus carrying Egyptian pilgrims crashed in Saudi Arabia, Egypt's state-run Mena news agency says.","A bus carrying a group of Egyptian pilgrims has crashed on the road between Mecca and Medina, an official says.",398,20,21
31613782,entertainment,bullet_points_strict,"Disabled pensioner Alan Barnes has said he is ""ready to move on with his life"" after a man appeared in court to admit assaulting him.",A man who was knocked to the ground by a drug lord in Gateshead has said he is not yet ready to meet his attacker.,480,25,25
16441633,entertainment,bullet_points_strict,A couple from Bradford who tied the knot in 1925 could be the UK's longest married husband and wife.,"Kartari Chand and Karam Chand are the longest married couple in the UK, they are the longest married couple in the UK.",3401,22,19
38586981,entertainment,bullet_points_strict,Four hillwalkers who got into difficulties during severe weather on Ben Lomond have been rescued.,Two mountain rescuers have been rescued from a mountain in the Scottish Highlands.,299,13,15
30144985,entertainment,bullet_points_strict,A lorry driver has smashed through the front wall of a pub in Wiltshire.,A man has been taken to hospital after a car crashed into a pub in Bath.,477,16,14
38223694,entertainment,bullet_points_strict,"Beyonce has scooped nine nominations for the 2017 Grammy Awards, extending her lead as the most-nominated woman in Grammys history.",Beyonce has been shortlisted for the 2017 Grammy Awards.,2390,9,20
32531686,entertainment,bullet_points_strict,A castle has welcomed 20 chicks to its grounds after hens nested next to a lifelike replica boar.,A boar has been hatched at a castle in Hampshire.,630,10,18
18177049,entertainment,bullet_points_strict,Planned cuts to library services in a West Yorkshire town have been scrapped following campaigns by residents.,Protesters have gathered outside a council meeting to oppose plans to replace libraries with volunteers.,765,15,17
36527119,entertainment,bullet_points_strict,"Six centuries ago Henry V walked from Shrewsbury to Holywell in Flintshire, to give thanks for his famous victory over the French at Agincourt.","Holywell has been a place of pilgrimage for more than 1,300 years.",6062,12,24
36466630,entertainment,bullet_points_strict,"Five people have been injured following a crash between a bin lorry, a bus and two cars.",A woman has been taken to hospital with a serious leg injury after a bus was hit by a car.,451,20,17
40697552,entertainment,bullet_points_strict,Two men were rescued after becoming stranded on a crag on Snowdon's narrow Crib Goch ridge.,A pair of mountain rescuers have been rescued from a ridge in Glamorgan.,375,13,16
36536773,entertainment,bullet_points_strict,Two men arrested in connection with the suspected murder of a missing man have been released on bail.,Two men have been released pending further inquiries into the murder of a man who was last seen at his home in Kelvedon.,412,23,18
35718290,entertainment,bullet_points_strict,"A second dog seized by police was kept locked in kennels for two years without exercise, the BBC has been told.",Devon and Cornwall Police's kennel has been seized after a dog was deemed too dangerous to be exercised.,3255,18,21
39039170,entertainment,bullet_points_strict,A member of Texas' House of Representatives has filed a resolution to urge Texans to stop using an emoji representing the Chilean flag when they really mean to use the Texan flag.,US lawmakers have passed a bill urging Texans not to use the Chilean flag emoji.,2151,15,32
30664993,entertainment,bullet_points_strict,A multi-million pound refurbishment of a Denbighshire leisure centre which was closed because of council cutbacks is due to start.,Work to revamp a Denbighshire centre has begun.,374,8,20
34021188,entertainment,bullet_points_strict,A unique perspective on a landmark social event is to be unveiled as part of Nottingham's Caribbean Carnival.,An exhibition of African-Caribbean belongings has opened in Nottingham.,1349,9,18
36434692,entertainment,bullet_points_strict,A police sergeant called out to deal with a brawl in a Glasgow pub ended up giving an arresting performance of Gloria Gaynor's I Will Survive.,A police sergeant who performed karaoke in a Glasgow city centre pub has been arrested.,1986,15,26
35272307,entertainment,bullet_points_strict,French mosques have invited non-Muslims in to try to create greater understanding of Islam in France.,"French mosques are taking part in a ""brotherly cup of tea"" to mark the anniversary of the Charlie Hebdo attacks.",1350,20,16
33551138,entertainment,bullet_points_strict,A London council has withdrawn an order forcing a mother to send her home educated child to school.,"Home schooled children should be allowed to attend school at home, rather than at a public school"".",3318,17,18
32433447,entertainment,bullet_points_strict,Four silver coins dating from the 14th Century that were found on County Down farmland have been declared to be treasure at an inquest in Belfast.,"The first person to touch a hoard of coins in 700 years has said he was ""the first person to touch something in 700 years"".",1760,25,26
40324675,entertainment,bullet_points_strict,"Fetch, sit and roll over - all the kinds of normal things that you would say to your dog.","If your dog doesn't understand what you're saying, it's a sign that you're having trouble.",251,15,19
35182485,entertainment,bullet_points_strict,A man is to appear in court over the suspicious death of a 34-year-old in Dundee.,A 24-year-old man has been charged with the murder of a man in Dundee.,379,14,16
26865843,entertainment,bullet_points_strict,It is a day when women from Merseyside are encouraged to dress in their finest clothes and enjoy a day at the races at Ladies' Day.,"Ladies' Day is a celebration of women's individuality, but it is also a celebration of women's fashion.",3872,17,26
38748861,entertainment,bullet_points_strict,A CCTV image of two women who may have witnessed a serious assault at a music venue has been released by police.,Police have released images of two men they want to speak to in connection with an attack in Glasgow.,570,19,22
27453471,entertainment,bullet_points_strict,A huge gorilla statue made entirely of spoons for entertainer Uri Geller has been unveiled by Prince Michael of Kent.,A giant gorilla made entirely of spoons has been unveiled at the unveiling of Uri Geller's gorilla statue.,3197,18,20
37031227,entertainment,bullet_points_strict,"Indian cricketer Ravindra Jadeja has been fined 20,000 rupees (Â£229; $300) after posting photos online of him and his wife posing in front of endangered Asiatic lions.","India's cricketer Jadeja has been fined Rs 50,000 (£16,000) for taking selfies with lions in a national park in Gujarat.",1365,20,27
37863033,entertainment,bullet_points_strict,"Shows like Transparent mean there are more LGBT (lesbian, gay, bisexual and transgender) characters on US TV than ever before, a report has found.","The number of transgender characters on TV has risen by more than a third in the past year, according to a new study.",1071,23,24
31811294,entertainment,bullet_points_strict,"You wait more than 15 years for a new Ghostbusters film, and then two come along at the same time.","Ghostbusters director Ivan Reitman says he wants to ""expand the Ghostbusters universe"".",1756,12,20
30537078,entertainment,bullet_points_strict,"Photographs showing a festive Prince Harry have been released, to mark his support of a charity helping children affected by HIV and Aids.",Prince Harry has visited a children's home in Lesotho for the first time.,1748,13,23
38342183,entertainment,bullet_points_strict,A police dog stabbed on duty returned to the beat earlier this month after life-saving surgery.,Hundreds of people have signed a petition calling on the government to re-think the laws surrounding injured police support animals.,450,20,16
20191016,entertainment,bullet_points_strict,"A Victorian university building in Aberystwyth could be transformed into a postgraduate centre under plans for a new ""cultural quarter"".",Plans to transform a historic building in Aberystwyth have been unveiled.,2130,11,20
34196691,entertainment,bullet_points_strict,"Wetwang, Cockermouth and Bell End were just some of the place names deemed too rude to be shown at a Women's Institute (WI) event.",The author of Lesser Spotted Britain has said he was censored by organisers at an event.,1836,16,24
23629830,entertainment,bullet_points_strict,"Hugh Grant has been cast in Guy Ritchie's big-screen adaptation of the 1960s TV show, The Man From U.N.C.L.E.","Grant will play a leading role in The Man From U.N.C.L.E., according to the Hollywood Reporter.",1422,16,19
32512624,entertainment,bullet_points_strict,"Singer Lil' Chris's death was caused by hanging, an inquest has heard.",An inquest into the death of singer Lil' Chris Hardman has been adjourned.,2132,13,12
